endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
58,0,20824,339.185527112916,0.073,0.009
58,2,25617,558.015379820814,0.316,0.011
58,4,29829,741.445671077821,0.871,0.014
58,6,34251,832.220845244752,1.596,0.016
58,8,38374,839.493265232005,1.992,0.017
58,10,42411,816.002325506471,1.784,0.016
58,12,46393,802.229733177252,1.303,0.014
58,14,46573,802.696401333357,1.028,0.013
58,16,45638,811.997910553801,1.256,0.016
58,18,44461,840.003465896265,2.124,0.024
56,0,19869,329.926888388912,0.083,0.012
56,2,24670,545.978447727578,0.338,0.014
56,4,29174,734.921576360259,0.876,0.016
56,6,32564,837.495153970613,1.541,0.016
56,8,35964,855.88829695112,1.903,0.016
56,10,40049,837.452884117339,1.74,0.015
56,12,45692,818.685908478976,1.34,0.014
56,14,46746,803.054852233833,1.111,0.014
56,16,46574,794.155396872703,1.328,0.017
56,18,44715,816.679297346583,2.12,0.025
54,0,19184,305.18370061516,0.077,0.013
54,2,23604,494.242524129645,0.29,0.015
54,4,27175,661.259404700343,0.695,0.016
54,6,30876,761.978647195456,1.171,0.016
54,8,34368,799.624142769777,1.5,0.015
54,10,38754,808.240192423249,1.536,0.014
54,12,43686,806.100211949416,1.334,0.013
54,14,45102,785.361911803011,1.099,0.013
54,16,46730,754.635904650081,1.107,0.016
54,18,45091,754.852844435684,1.559,0.023
54,20,42187,804.961719877061,2.573,0.031
52,10,36963,758.024789537774,1.451,0.014
52,12,42227,782.901308264865,1.377,0.012
52,14,43418,770.380532536217,1.069,0.011
52,16,45188,726.245476749327,0.838,0.013
52,18,43744,698.904421427726,0.916,0.017
52,20,41142,718.701334080938,1.386,0.023
50,12,38316,765.128622011205,1.622,0.013
50,14,40427,773.768689251727,1.222,0.011
50,16,41437,739.881048459046,0.807,0.009
50,18,41402,701.694904468639,0.634,0.011
50,20,39160,690.699116451269,0.734,0.014
48,14,40118,775.494957431772,1.503,0.011
48,16,40332,778.034358507676,0.974,0.008
48,18,40017,757.585052086438,0.649,0.007
48,20,39301,732.204027324708,0.556,0.008
46,16,39923,798.49251951316,1.145,0.009
46,18,39868,811.300696640065,0.757,0.007
46,20,38277,788.223225005302,0.554,0.006
44,16,36657,774.897777271576,1.2,0.011
44,18,37443,811.935637537161,0.818,0.008
20,26,8053,155.649014403616,0.008,0.003
20,28,7549,135.629021972476,0.015,0.005
18,24,6670,154.041058525729,0.005,0.003
18,26,6696,137.829747880361,0.008,0.003
18,28,6193,113.299392525349,0.013,0.005
18,30,6011,87.6477922371417,0.013,0.008
16,20,6390,140.231043443765,0.033,0.009
16,22,6635,147.185470990747,0.021,0.007
16,24,6451,141.067853163217,0.01,0.005
16,26,5719,121.735220767494,0.008,0.004
16,28,5611,96.5948687754329,0.011,0.005
16,30,5455,74.4499749485862,0.009,0.006
14,20,6128,133.972039122185,0.081,0.017
14,22,5935,134.58380499002,0.048,0.012
14,24,5655,124.528959609926,0.018,0.008
14,26,5219,106.318665849813,0.007,0.005
14,28,5157,85.907440327031,0.006,0.005
14,30,4798,69.1824600358295,0.005,0.004
14,32,4435,59.9662545068601,0.002,0.003
12,18,4898,112.352023007253,0.119,0.03
12,20,4772,117.979798363736,0.11,0.025
12,22,4734,113.778906274864,0.061,0.018
12,24,4877,104.035338147957,0.02,0.01
12,26,4947,91.899657802472,0.006,0.005
12,28,4658,78.9454646720718,0.003,0.003
12,30,4293,66.9099216398106,0.002,0.002
12,32,4163,59.8541026682623,0.001,0.002
10,18,3896,90.0640309681715,0.095,0.034
10,20,3566,92.0452286550832,0.081,0.029
10,22,3351,87.4803506787737,0.041,0.02
10,24,4009,82.1427133105849,0.013,0.011
10,26,4094,77.5760562831037,0.003,0.005
10,28,4093,71.4131878845044,0.001,0.002
10,30,3562,62.6634532381226,0.001,0.001
10,32,3234,56.6185616965506,0.001,0.002
8,20,3154,65.5441693395899,0.034,0.026
8,22,2968,62.5574704807093,0.015,0.017
8,24,3139,60.7574017160992,0.005,0.009
8,26,3176,60.5136685574617,0.001,0.003
8,28,3366,58.4233415253459,0,0.001
8,30,3085,52.4906678017184,0,0.001
6,20,2412,45.4614224757495,0.009,0.017
6,22,2626,43.2910014183117,0.004,0.011
6,24,2766,41.7298206444287,0.001,0.005
6,26,2966,41.2755625272081,0,0.002
6,28,2836,40.1116472441125,0,0.001
6,30,2526,36.4852913251447,0,0.001
4,20,1906,31.1038809607243,0.002,0.008
4,22,2277,29.0592373286167,0.001,0.005
4,24,2214,26.3960164108136,0,0.003
4,26,2308,24.0366831528565,0,0.001
4,28,2533,22.2151177688838,0,0
2,20,1608,19.364845695003,0,0.003
2,22,1678,17.5935869426021,0,0.002
2,24,1868,14.8561905298753,0,0.001
2,26,1625,11.8770330688239,0,0
0,20,1293,9.90644333027774,0,0.001
0,22,1293,8.70356617571722,0,0.001
0,24,1148,6.92053770065451,0,0
62,0,24186,379.523724916479,0.093,0.005
62,2,28248,582.817561755809,0.327,0.007
46,64,1597,53.6805985992361,0.029,0.073
46,66,1456,56.7815512432412,0.082,0.121
46,68,1458,47.8305840187,0.134,0.182
46,70,1597,31.567921733375,0.11,0.247
46,72,1453,16.7263561451686,0.045,0.295
46,74,1314,8.64512875653794,0.009,0.252
44,60,2381,36.3417933552794,0.001,0.011
44,62,2007,41.9292278705518,0.004,0.031
44,64,1737,48.4571560798702,0.018,0.065
44,66,1737,49.0001475728657,0.054,0.114
44,68,1458,40.1069146155914,0.089,0.177
44,70,1040,25.8772549529491,0.074,0.247
44,72,1317,13.1785706162299,0.03,0.307
44,74,1034,5.7656819734107,0.006,0.31
44,76,896,3.18388373328863,0.001,0.174
42,58,3148,40.7452249962595,0,0.001
