endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
100,40,676,3.88,0,0.136
100,42,816,8.425,0.001,0.036
100,44,1293,15.438,0.003,0.022
100,46,1742,21.976,0.005,0.018
98,36,536,1.404,0.001,0.549
98,38,536,1.842,0,0.232
98,40,814,4.732,0,0.051
98,42,948,11.769,0.002,0.023
98,44,1425,21.843,0.005,0.019
98,46,1604,29.948,0.008,0.016
98,48,2070,32.869,0.007,0.014
98,50,2445,34.494,0.004,0.011
96,34,554,0.405,0,0.567
96,36,674,0.601,0,0.293
96,38,814,1.631,0,0.069
96,40,946,5.125,0,0.023
96,42,1221,12.87,0.001,0.017
96,44,1449,23.898,0.004,0.015
96,46,1860,32.774,0.006,0.013
96,48,1956,35.3,0.005,0.011
96,50,2313,35.68,0.003,0.009
94,32,415,0.085,0,0.39
94,34,554,0.228,0,0.158
94,36,814,0.752,0,0.039
94,38,946,2.267,0,0.013
94,40,946,5.892,0,0.01
94,42,1082,12.739,0.001,0.01
94,44,1410,22.028,0.002,0.01
94,46,1650,29.745,0.003,0.009
94,48,2077,33.025,0.002,0.008
94,50,2314,36.195,0.002,0.007
92,32,276,0.125,0,0
92,34,694,0.582,0,0.007
92,36,807,1.929,0,0.001
92,38,807,4.863,0,0.001
92,40,807,9.624,0,0.002
92,42,942,15.672,0,0.003
92,44,1410,21.843,0,0.004
92,46,1627,26.377,0.001,0.004
92,48,1867,29.028,0.001,0.004
92,50,1962,34.239,0.001,0.005
90,30,276,0.057,0,0
90,32,416,0.346,0,0
90,34,416,1.466,0,0
90,36,945,4.59,0,0
90,38,945,10.584,0,0
90,40,945,18.419,0,0
90,42,942,25.053,0,0.001
90,44,1270,28.317,0,0.001
90,46,1627,28.599,0,0.001
90,48,1627,28.19,0,0.002
90,50,2122,31.562,0.001,0.003
88,30,276,0.114,0,0
88,32,554,0.692,0,0
88,34,554,2.822,0,0
88,36,806,8.421,0,0
88,38,945,18.511,0,0
88,40,945,30.407,0,0
88,42,1181,38.328,0,0
88,44,1512,39.068,0,0
88,46,1512,34.909,0,0
88,48,1613,30.206,0,0.001
88,50,1882,29.337,0,0.001
86,30,554,0.194,0,0.001
86,32,554,1.046,0,0.001
86,34,554,4.092,0,0
86,36,686,11.731,0,0
86,38,806,24.813,0,0
86,40,945,39.206,0,0
86,42,945,47.262,0,0
86,44,1285,45.443,0,0
86,46,1512,37.567,0,0
84,30,554,0.271,0,0.002
84,32,554,1.331,0,0.002
84,34,554,4.815,0,0.001
84,36,686,12.929,0,0.001
84,38,826,25.935,0,0.001
84,40,946,39.214,0,0
84,42,946,45.351,0,0
82,32,554,1.726,0,0.004
82,34,694,5.472,0,0.003
82,36,826,12.941,0,0.002
82,38,826,23.237,0,0.002
82,40,826,32.134,0,0.001
82,42,826,34.617,0,0.001
80,32,832,2.419,0,0.005
80,34,832,6.809,0,0.005
