endX,endY,Count,WeightedCount,WeightedExpectedGoals,GoalProbability
78,26,1222,57.145,0,0
78,28,1361,47.707,0,0
78,30,1644,34.486,0,0
78,32,1661,22.721,0,0
78,34,2081,13.908,0,0
78,36,2355,8.813,0,0.001
78,38,2356,9.1,0,0.002
76,12,935,20.886,0.013,0.041
76,14,935,26.008,0.012,0.032
76,16,1211,28.841,0.006,0.02
76,18,1211,32.467,0.001,0.008
76,20,1355,40.053,0,0.002
76,22,1703,51.555,0,0
76,24,1703,60.45,0,0
76,26,1499,58.454,0,0
76,28,1366,45.319,0,0
76,30,1644,28.764,0,0
76,32,1799,15.737,0,0
76,34,2496,8.332,0,0
76,36,2634,5.852,0,0
76,38,2636,7.897,0,0.001
74,14,1073,27.232,0.011,0.029
74,16,1298,28.822,0.005,0.019
74,18,1298,30.254,0.001,0.008
74,20,1418,35.093,0,0.002
74,22,1562,43.312,0,0
74,24,1703,49.315,0,0
74,26,1842,46.639,0,0
74,28,1732,35.583,0,0
74,30,1873,22.348,0,0
74,32,1802,12.359,0,0
74,34,2360,7.573,0,0
74,36,2632,7.593,0,0
72,14,1160,26.19,0.005,0.019
72,16,1298,26.908,0.002,0.013
72,18,1418,25.813,0,0.006
72,20,1418,26.712,0,0.002
72,22,1418,30.498,0,0
72,24,1701,33.738,0,0
72,26,1846,32.358,0,0
72,28,1873,26.537,0,0
72,30,2013,19.478,0,0
72,32,1749,13.755,0,0
72,34,2220,11.233,0,0
72,36,2637,12.939,0,0
70,16,1298,27.844,0,0.006
70,18,1418,25.883,0,0.003
70,20,1418,24.12,0,0.001
70,22,1557,24.73,0,0
70,24,1698,26.449,0,0
70,26,1705,26.743,0,0
70,28,1872,25.368,0,0
70,30,2013,23.167,0,0
70,32,1889,20.328,0,0
68,18,1556,29.058,0,0.001
68,20,1418,27.62,0,0
68,22,1698,27.545,0,0
68,24,1561,28.684,0,0
68,26,1561,29.39,0,0
68,28,1728,29.79,0,0
66,22,1836,31.322,0,0
66,24,1699,32.124,0,0
66,26,1701,31.874,0,0
66,28,1604,32.391,0,0
82,60,2301,27.447,0,0.001
80,62,1880,16.762,0,0
80,64,1601,14.979,0,0
78,66,1104,15.154,0,0
78,68,960,12.38,0,0
76,68,1380,14.598,0,0
74,70,1105,13.284,0,0
72,70,966,10.75,0,0
76,42,2908,30.545,0,0.001
76,44,2901,49.544,0,0.001
76,46,2901,64.224,0,0
74,40,2915,18.338,0,0
74,42,2885,30.409,0,0
74,44,2485,46.361,0,0
74,46,2764,59.065,0,0
72,38,2223,17.531,0,0
72,40,2213,22.81,0,0
72,42,2465,29.376,0,0
72,44,2484,38.411,0,0
88,62,2039,43.473,0,0
88,64,1923,30.681,0,0
88,66,1361,21.037,0,0
88,68,1252,16.845,0,0
86,62,2037,40.633,0,0
86,64,1475,30.737,0,0
86,66,1361,23.432,0,0
86,68,1499,20.742,0,0
86,70,1112,18.513,0,0
86,72,972,13.4,0,0
84,62,2035,33.239,0,0
84,64,1613,25.574,0,0
84,66,1362,20.339,0,0
84,68,975,18.863,0,0
84,70,972,17.295,0,0
84,72,828,12.73,0,0
84,74,690,6.944,0,0
82,62,1753,23.647,0,0
82,64,1615,18.522,0,0
82,66,1084,14.924,0,0
82,68,835,13.7,0,0
82,70,835,12.618,0,0
82,72,691,9.891,0,0
82,74,553,6.253,0,0
82,76,416,3.215,0,0
80,66,1084,12.735,0,0
80,68,835,10.89,0,0
80,70,691,9.887,0,0
80,72,691,9.242,0,0
80,74,416,7.918,0,0
80,76,416,5.553,0,0
78,70,831,11.328,0,0
78,72,693,12.473,0,0
78,74,556,12.787,0,0
78,76,556,10.038,0,0
